Entity,Code,Year,Oil Consumption - EJ
Middle East,,1992,2195.6741793782385
Middle East,,1993,2356.3646127228794
Middle East,,1994,2605.964470528136
Middle East,,1995,2610.5195304756403
Middle East,,1996,2672.3227551855275
Middle East,,1997,2794.0626340030967
Middle East,,1998,2737.6740659623642
Middle East,,1999,2726.560620473996
Middle East,,2000,2851.1298315090407
Middle East,,2001,2956.0862910616966
Middle East,,2002,3016.7053235539115
Middle East,,2003,3133.7417792308347
Middle East,,2004,3321.5477545283557
Middle East,,2005,3547.6699816532428
Middle East,,2006,3706.3107818969756
Middle East,,2007,3847.3870821918144
Middle East,,2008,4085.9584944190415
Middle East,,2009,4221.137006368487
Middle East,,2010,4295.753818332445
Middle East,,2011,4423.559266977416
Middle East,,2012,4614.66686727493
Middle East,,2013,4747.435640931947
Middle East,,2014,4787.66503209174
Middle East,,2015,4771.9766115697075
Middle East,,2016,4865.071720796208
Middle East,,2017,4815.734948467876
Middle East,,2018,4809.005662177897
Middle East,,2019,4945.5362737016885
Morocco,MAR,1965,11.545974111300485
Morocco,MAR,1966,16.51317689384139
Morocco,MAR,1967,18.14218144722391
Morocco,MAR,1968,19.90916035585885
Morocco,MAR,1969,21.55120245432942
Morocco,MAR,1970,22.557498781690395
Morocco,MAR,1971,23.806594878594005
Morocco,MAR,1972,25.329998597316
Morocco,MAR,1973,30.294273124288
Morocco,MAR,1974,32.480731262342005
Morocco,MAR,1975,33.623386898688
Morocco,MAR,1976,36.716688262215996
Morocco,MAR,1977,41.40308312244
Morocco,MAR,1978,44.406323302808005
Morocco,MAR,1979,50.36143695578401
Morocco,MAR,1980,51.022401095666005
Morocco,MAR,1981,50.17699930823401
Morocco,MAR,1982,52.81168058264401
Morocco,MAR,1983,53.351767403602004
Morocco,MAR,1984,55.483442164496005
Morocco,MAR,1985,55.25042503363801
Morocco,MAR,1986,54.291480377594006
Morocco,MAR,1987,54.27470258639401
Morocco,MAR,1988,58.015335301120004
Morocco,MAR,1989,63.67010176937401
Morocco,MAR,1990,65.898449107606
Morocco,MAR,1991,65.97021055390401
Morocco,MAR,1992,77.84274032969802
Morocco,MAR,1993,79.18839751733401
Morocco,MAR,1994,86.09119665068
Morocco,MAR,1995,81.52542410917602
Morocco,MAR,1996,76.85739370808801
Morocco,MAR,1997,81.73920428020001
Morocco,MAR,1998,81.006789527602
Morocco,MAR,1999,89.257205294596
Morocco,MAR,2000,83.48265289718
Morocco,MAR,2001,83.63734968760402
Morocco,MAR,2002,87.036476295792
Morocco,MAR,2003,87.08418661173802
Morocco,MAR,2004,100.61583012871083
Morocco,MAR,2005,109.33433698406627
Morocco,MAR,2006,110.87311805120126
Morocco,MAR,2007,115.91713590030122
Morocco,MAR,2008,127.78357942122621
Morocco,MAR,2009,129.12237473920607
Morocco,MAR,2010,143.6185804136613
Morocco,MAR,2011,153.2389719633017
Morocco,MAR,2012,154.19077195279667
Morocco,MAR,2013,155.96278806013066
Morocco,MAR,2014,148.5849376634106
Morocco,MAR,2015,145.22504735365493
Morocco,MAR,2016,148.718659530388
Morocco,MAR,2017,157.46206124732603
Morocco,MAR,2018,153.69430098050938
Morocco,MAR,2019,157.6667916483091
Netherlands,NLD,1965,295.904774779186
Netherlands,NLD,1966,320.87769059083604
Netherlands,NLD,1967,327.966957095578
Netherlands,NLD,1968,353.75840217316204
Netherlands,NLD,1969,385.8376886699041
Netherlands,NLD,1970,429.0316676695041
Netherlands,NLD,1971,423.78956430915804
Netherlands,NLD,1972,472.769077103848
Netherlands,NLD,1973,487.927048396882
Netherlands,NLD,1974,418.32578438258207
Netherlands,NLD,1975,412.486027488558
Netherlands,NLD,1976,464.20880581119206
Netherlands,NLD,1977,445.51978863776804
Netherlands,NLD,1978,455.183803296143
Netherlands,NLD,1979,490.4422036626102
Netherlands,NLD,1980,458.6758313809048
Netherlands,NLD,1981,426.86828538652736
Netherlands,NLD,1982,373.0680039389978
Netherlands,NLD,1983,353.5347785758522
Netherlands,NLD,1984,349.00716010330757
Netherlands,NLD,1985,353.14615752706953
Netherlands,NLD,1986,391.5671213695216
Netherlands,NLD,1987,394.37238307796525
Netherlands,NLD,1988,418.44631039908893
Netherlands,NLD,1989,412.89269487509176
Netherlands,NLD,1990,428.52015039421826
Netherlands,NLD,1991,411.3500868195312
Netherlands,NLD,1992,431.89218970221424
Netherlands,NLD,1993,426.7473855705687
Netherlands,NLD,1994,424.05576714970346
Netherlands,NLD,1995,447.47516572405453
Netherlands,NLD,1996,447.3768941265846
Netherlands,NLD,1997,464.74878637730114
Netherlands,NLD,1998,470.267180719477
Netherlands,NLD,1999,479.29393381225975
Netherlands,NLD,2000,486.1828651003337
Netherlands,NLD,2001,509.7190179648299
Netherlands,NLD,2002,512.0512775970972
Netherlands,NLD,2003,512.8088029565142
Netherlands,NLD,2004,536.4218910069862
Netherlands,NLD,2005,569.4233625698284
Netherlands,NLD,2006,567.0730296572915
Netherlands,NLD,2007,583.5206129112141
Netherlands,NLD,2008,554.8769437419804
Netherlands,NLD,2009,530.0782454867878
Netherlands,NLD,2010,539.929899067521
Netherlands,NLD,2011,546.4573952761472
Netherlands,NLD,2012,518.8720300360781
Netherlands,NLD,2013,493.01540238010085
Netherlands,NLD,2014,470.3924309107993
Netherlands,NLD,2015,459.19638858595033
Netherlands,NLD,2016,473.86247423771783
Netherlands,NLD,2017,455.8944056274828
Netherlands,NLD,2018,467.3851695135977
Netherlands,NLD,2019,459.4028849897307
New Zealand,NZL,1965,32.636204442276004
New Zealand,NZL,1966,36.13350946234
New Zealand,NZL,1967,37.95183869478
New Zealand,NZL,1968,38.996003696778004
New Zealand,NZL,1969,40.505141015198
New Zealand,NZL,1970,47.609902810114
New Zealand,NZL,1971,49.176528785636
New Zealand,NZL,1972,52.943194576744006
New Zealand,NZL,1973,55.96280254798401
New Zealand,NZL,1974,53.83235601426647
New Zealand,NZL,1975,52.1242152435455
New Zealand,NZL,1976,53.551830113504266
New Zealand,NZL,1977,53.57132716532828
New Zealand,NZL,1978,51.32220991055286
New Zealand,NZL,1979,51.81999708247617
New Zealand,NZL,1980,49.76593387420082
New Zealand,NZL,1981,47.09676451146453
New Zealand,NZL,1982,47.09298520119885
New Zealand,NZL,1983,45.27351926604227
New Zealand,NZL,1984,45.95252239707517
New Zealand,NZL,1985,43.530873521324295
New Zealand,NZL,1986,39.997591920492944
New Zealand,NZL,1987,47.50194396489783
New Zealand,NZL,1988,46.222224577945916
New Zealand,NZL,1989,46.897602135165585
New Zealand,NZL,1990,52.09827321529941
New Zealand,NZL,1991,52.98804901112752
New Zealand,NZL,1992,54.22824028225475
New Zealand,NZL,1993,54.4254866393267
New Zealand,NZL,1994,62.45539581283141
New Zealand,NZL,1995,67.78936302559705
New Zealand,NZL,1996,68.84050831451565
New Zealand,NZL,1997,72.0047089951464
New Zealand,NZL,1998,73.15306559996066
New Zealand,NZL,1999,74.00944567328362
New Zealand,NZL,2000,75.61716363480224
New Zealand,NZL,2001,76.16890289153996
New Zealand,NZL,2002,78.67459559026224
New Zealand,NZL,2003,83.49093129743967
New Zealand,NZL,2004,83.61886679818188
New Zealand,NZL,2005,85.91040231390686
New Zealand,NZL,2006,86.75063036031293
New Zealand,NZL,2007,87.55693768604357
New Zealand,NZL,2008,88.33354934849268
New Zealand,NZL,2009,84.91307568661844
New Zealand,NZL,2010,84.95717284994697
New Zealand,NZL,2011,87.44842063676222
New Zealand,NZL,2012,86.05185711677453
New Zealand,NZL,2013,86.7339734352638
New Zealand,NZL,2014,88.40517665368671
New Zealand,NZL,2015,92.20933029181606
New Zealand,NZL,2016,94.27768603611628
New Zealand,NZL,2017,98.33323048290063
New Zealand,NZL,2018,98.77705981369216
New Zealand,NZL,2019,99.19128051878012
North America,,1965,7402.33317519697
North America,,1966,7774.255816265567
North America,,1967,8100.495778755857
North America,,1968,8662.750420076487
North America,,1969,9124.935222714452
North America,,1970,9519.160559289134
North America,,1971,9846.362223745395
North America,,1972,10626.314726808232
North America,,1973,11221.281973532286
North America,,1974,10881.588597106165
North America,,1975,10713.518369398562
North America,,1976,11493.451902554028
North America,,1977,12074.147777803191
North America,,1978,12026.529894035219
North America,,1979,11887.609061048668
North America,,1980,11179.77647412322
North America,,1981,10531.51232274434
North America,,1982,9978.902027558652
North America,,1983,9852.971959680095
North America,,1984,10200.60596811886
North America,,1985,10195.401324184591
North America,,1986,10559.922594516123
North America,,1987,10814.896898914987
North America,,1988,11238.769429512657
North America,,1989,11324.410290828735
North America,,1990,11137.770761791206
North America,,1991,10922.814458282326
North America,,1992,11138.926172479587
North America,,1993,11219.64217869162
North America,,1994,11552.145230470625
North America,,1995,11499.437224986948
North America,,1996,11897.996020291592
North America,,1997,12100.357078253532
North America,,1998,12344.285693811904
North America,,1999,12641.61623027806
North America,,2000,12806.802973457212
North America,,2001,12787.513103442716
North America,,2002,12778.575112637578
North America,,2003,13005.939483607819
North America,,2004,13484.244810904664
North America,,2005,13515.212758522002
North America,,2006,13345.923637516036
North America,,2007,13354.635146838016
North America,,2008,12602.915982334722
North America,,2009,11963.879316041322
North America,,2010,12208.59398972974
North America,,2011,12057.017619774379
North America,,2012,11824.175249784577
North America,,2013,11952.77610091301
North America,,2014,11992.361630420686
North America,,2015,12148.766836514556
North America,,2016,12247.724247204198
North America,,2017,12312.26220508972
North America,,2018,12550.37204225752
North America,,2019,12438.757780844044
North Macedonia,MKD,1990,12.740937002807893
North Macedonia,MKD,1991,11.406309511961865
North Macedonia,MKD,1992,12.286941871515468
North Macedonia,MKD,1993,13.216744972485797
North Macedonia,MKD,1994,10.265987199346274
North Macedonia,MKD,1995,9.655323588136442
North Macedonia,MKD,1996,14.679272755181088
North Macedonia,MKD,1997,12.305504156972422
North Macedonia,MKD,1998,11.074821491512273
North Macedonia,MKD,1999,11.075548994234191
North Macedonia,MKD,2000,11.268552556060166
North Macedonia,MKD,2001,9.231529893198923
North Macedonia,MKD,2002,10.424211243775325
North Macedonia,MKD,2003,10.086411236661174
North Macedonia,MKD,2004,10.276322836265832
North Macedonia,MKD,2005,10.581581812976067
North Macedonia,MKD,2006,11.128964541959402
North Macedonia,MKD,2007,12.073604761362166
North Macedonia,MKD,2008,10.88854263161272
North Macedonia,MKD,2009,11.39300140620725
North Macedonia,MKD,2010,10.97231302622937
North Macedonia,MKD,2011,11.368767593081023
North Macedonia,MKD,2012,10.98779344117339
North Macedonia,MKD,2013,10.724044655606223
North Macedonia,MKD,2014,10.640203689738003
North Macedonia,MKD,2015,11.407458733062825
North Macedonia,MKD,2016,12.802819816921021
North Macedonia,MKD,2017,12.185042598541532
North Macedonia,MKD,2018,11.666620320999845
North Macedonia,MKD,2019,12.642681784117448
Norway,NOR,1965,60.316568530994005
Norway,NOR,1966,68.08456724538802
Norway,NOR,1967,70.49042750340801
Norway,NOR,1968,78.40637939172001
Norway,NOR,1969,86.18971367393802
Norway,NOR,1970,97.02366567442601
Norway,NOR,1971,96.00087818953001
Norway,NOR,1972,100.552324330684
Norway,NOR,1973,102.16676812223801
Norway,NOR,1974,92.957993533002
Norway,NOR,1975,96.232829208424
Norway,NOR,1976,106.44101487496602
Norway,NOR,1977,104.859448609714
Norway,NOR,1978,116.65642415839801
Norway,NOR,1979,116.01396531109802
Norway,NOR,1980,112.08458688982
Norway,NOR,1981,104.183591402362
Norway,NOR,1982,100.112349812038
Norway,NOR,1983,98.312344205368
Norway,NOR,1984,102.180311744184
Norway,NOR,1985,107.21488354961602
Norway,NOR,1986,114.97395197908801
Norway,NOR,1987,114.594961953674
Norway,NOR,1988,107.59327996344399
Norway,NOR,1989,108.83687429165201
Norway,NOR,1990,104.7378834447553
Norway,NOR,1991,96.91619919017123
Norway,NOR,1992,99.84348364250802
Norway,NOR,1993,105.489031054874
Norway,NOR,1994,107.63441240428854
Norway,NOR,1995,106.41797117626382
Norway,NOR,1996,113.95969266558565
Norway,NOR,1997,115.51268016679076
Norway,NOR,1998,115.7352673808465
Norway,NOR,1999,114.74093787248799
Norway,NOR,2000,106.3196689557288
Norway,NOR,2001,120.64135835167336
Norway,NOR,2002,116.7923116667643
Norway,NOR,2003,120.55927363503565
Norway,NOR,2004,117.99334655523867
Norway,NOR,2005,117.61487589929547
Norway,NOR,2006,120.29057811117329
Norway,NOR,2007,119.56434131384349
Norway,NOR,2008,117.87455498747134
Norway,NOR,2009,119.02114276970998
Norway,NOR,2010,123.95444754932151
Norway,NOR,2011,120.47278055305208
Norway,NOR,2012,119.27098142977438
Norway,NOR,2013,121.48111452167554
Norway,NOR,2014,114.0308685686066
Norway,NOR,2015,116.13390205405484
Norway,NOR,2016,110.83206779277303
Norway,NOR,2017,109.77460997496414
Norway,NOR,2018,114.50547163727516
Norway,NOR,2019,107.32604746019152
Oman,OMN,1965,5.291943400218001
Oman,OMN,1966,5.520282471778001
Oman,OMN,1967,5.759786274492
Oman,OMN,1968,6.022887318306001
Oman,OMN,1969,6.273938352480001
Oman,OMN,1970,6.561519971434
Oman,OMN,1971,15.471515154980002
Oman,OMN,1972,17.67723080844
Oman,OMN,1973,15.375926189620001
Oman,OMN,1974,14.12789463564
Oman,OMN,1975,12.904707545980001
Oman,OMN,1976,14.856409107340001
Oman,OMN,1977,14.312180338624
Oman,OMN,1978,13.616962282450002
Oman,OMN,1979,14.083738211426
Oman,OMN,1980,10.59754875581
Oman,OMN,1981,10.412605830078
Oman,OMN,1982,15.550261884644001
Oman,OMN,1983,12.001445990037999
Oman,OMN,1984,19.487110311898
Oman,OMN,1985,17.011309720148002
Oman,OMN,1986,12.100628291606002
Oman,OMN,1987,13.748320998648001
Oman,OMN,1988,12.565499219058001
Oman,OMN,1989,16.371600597270003
Oman,OMN,1990,24.38728617648
Oman,OMN,1991,40.052253708444006
Oman,OMN,1992,35.36577690371001
Oman,OMN,1993,33.806185100482004
Oman,OMN,1994,29.583335611094004
Oman,OMN,1995,32.555488822148
Oman,OMN,1996,31.351822581438
Oman,OMN,1997,27.593483463658004
Oman,OMN,1998,27.727626904306
Oman,OMN,1999,35.449318914988
Oman,OMN,2000,37.844956387052
Oman,OMN,2001,42.207970988572
Oman,OMN,2002,49.360348599579524
Oman,OMN,2003,47.334063034220144
Oman,OMN,2004,46.23681432894688
Oman,OMN,2005,51.53976199315189
Oman,OMN,2006,53.672780318833794
Oman,OMN,2007,51.76783633660623
Oman,OMN,2008,70.15726655235723
Oman,OMN,2009,66.96851596330657
Oman,OMN,2010,76.53606171489122
Oman,OMN,2011,80.79770276864218
Oman,OMN,2012,87.65486895038073
Oman,OMN,2013,101.05807137316575
Oman,OMN,2014,103.9254767208357
Oman,OMN,2015,104.52144327042106
Oman,OMN,2016,107.0120161091936
Oman,OMN,2017,138.67766778558604
Oman,OMN,2018,162.26981970214416
Oman,OMN,2019,168.53261682894896
Other Asia & Pacific,,1965,34.29310834435362
Other Asia & Pacific,,1966,36.22958244607889
Other Asia & Pacific,,1967,38.71287584074201
Other Asia & Pacific,,1968,40.98603224191012
Other Asia & Pacific,,1969,43.042213826260465
Other Asia & Pacific,,1970,45.10058618971064
Other Asia & Pacific,,1971,46.34602677893676
Other Asia & Pacific,,1972,52.37278383239688
Other Asia & Pacific,,1973,51.6918889438578
Other Asia & Pacific,,1974,56.91891587887545
Other Asia & Pacific,,1975,56.04048353631236
Other Asia & Pacific,,1976,59.21654800428495
Other Asia & Pacific,,1977,61.17672439768204
Other Asia & Pacific,,1978,70.48362867066145
Other Asia & Pacific,,1979,77.71367129754647
Other Asia & Pacific,,1980,87.45455025282784
Other Asia & Pacific,,1981,90.24113106665044
Other Asia & Pacific,,1982,87.84567423155123
Other Asia & Pacific,,1983,89.56118204610553
Other Asia & Pacific,,1984,84.94712617550437
Other Asia & Pacific,,1985,95.65379068675882
Other Asia & Pacific,,1986,99.36630016534738
Other Asia & Pacific,,1987,96.09611392256352
Other Asia & Pacific,,1988,96.40771345397852
Other Asia & Pacific,,1989,95.81129779348886
Other Asia & Pacific,,1990,103.09747696375754
Other Asia & Pacific,,1991,95.02831801686222
Other Asia & Pacific,,1992,89.2198003445632
Other Asia & Pacific,,1993,93.17234079748663
Other Asia & Pacific,,1994,92.61332332512411
Other Asia & Pacific,,1995,98.50817310817435
Other Asia & Pacific,,1996,105.27797047773373
Other Asia & Pacific,,1997,107.38075337459314
Other Asia & Pacific,,1998,113.28331041949446
Other Asia & Pacific,,1999,108.53120362624817
Other Asia & Pacific,,2000,115.6333752217684
Other Asia & Pacific,,2001,119.58332020106158
Other Asia & Pacific,,2002,125.30587542715405
Other Asia & Pacific,,2003,133.01576379169427
Other Asia & Pacific,,2004,132.81406239400462
Other Asia & Pacific,,2005,129.35787676311804
Other Asia & Pacific,,2006,134.644227743038
Other Asia & Pacific,,2007,144.3759911306158
Other Asia & Pacific,,2008,141.4961688364837
Other Asia & Pacific,,2009,152.1806414811705
Other Asia & Pacific,,2010,176.64847720877071
Other Asia & Pacific,,2011,182.50870828669122
Other Asia & Pacific,,2012,189.93188546699824
Other Asia & Pacific,,2013,202.9457984960531
Other Asia & Pacific,,2014,220.49928607020445
Other Asia & Pacific,,2015,241.95536377866677
Other Asia & Pacific,,2016,248.05832363283017
Other Asia & Pacific,,2017,256.87474598945266
Other Asia & Pacific,,2018,268.2763872806773
Other Asia & Pacific,,2019,285.81849911409137
Other CIS,,1965,0
Other CIS,,1966,0
Other CIS,,1967,0
Other CIS,,1968,0
Other CIS,,1969,0
Other CIS,,1970,0
Other CIS,,1971,0
Other CIS,,1972,0
Other CIS,,1973,0
Other CIS,,1974,0
Other CIS,,1975,0
Other CIS,,1976,0
Other CIS,,1977,0
Other CIS,,1978,0
Other CIS,,1979,0
Other CIS,,1980,0
Other CIS,,1981,0
Other CIS,,1982,0
Other CIS,,1983,0
Other CIS,,1984,0
Other CIS,,1985,174.6823599170117
Other CIS,,1986,165.95876265397976
Other CIS,,1987,163.9850584786599
Other CIS,,1988,164.1041884279321
Other CIS,,1989,156.04241559460374
Other CIS,,1990,164.27162259169157
Other CIS,,1991,122.11337334347553
Other CIS,,1992,97.23994628707702
Other CIS,,1993,59.795552669285534
Other CIS,,1994,27.975581470329775
Other CIS,,1995,26.698253781801828
Other CIS,,1996,23.88119121800605
Other CIS,,1997,23.498456312300153
Other CIS,,1998,22.72276352748867
Other CIS,,1999,18.079033048731286
Other CIS,,2000,17.19254764969109
Other CIS,,2001,18.109497827695062
Other CIS,,2002,18.54610092238529
Other CIS,,2003,20.460326368248
Other CIS,,2004,22.528618856214003
Other CIS,,2005,24.2440903952568
Other CIS,,2006,26.602019059375998
Other CIS,,2007,31.860024654666
Other CIS,,2008,34.2893898203788
Other CIS,,2009,36.1929207320912
Other CIS,,2010,35.6255153892784
Other CIS,,2011,36.9791375277308
Other CIS,,2012,41.25733924479749
Other CIS,,2013,42.80136479662
Other CIS,,2014,41.50203699280415
Other CIS,,2015,42.7565099274028
Other CIS,,2016,46.76787605201814
Other CIS,,2017,44.496874271911494
Other CIS,,2018,49.28031108232734
Other CIS,,2019,50.32551368512124
Other Caribbean,,1965,208.87458631023898
Other Caribbean,,1966,216.37321688223895
Other Caribbean,,1967,225.63503533304026
Other Caribbean,,1968,230.60613541993186
Other Caribbean,,1969,236.5375667403437
Other Caribbean,,1970,272.26950775196974
Other Caribbean,,1971,277.77078471796807
Other Caribbean,,1972,297.49289491282553
Other Caribbean,,1973,321.63898078689823
Other Caribbean,,1974,319.3892637498316
Other Caribbean,,1975,310.8000534455744
Other Caribbean,,1976,315.328939328558
Other Caribbean,,1977,331.0548562739926
Other Caribbean,,1978,339.33775368155244
Other Caribbean,,1979,349.6525418593737
Other Caribbean,,1980,395.03289832286026
Other Caribbean,,1981,399.0044667545208
Other Caribbean,,1982,346.1776145357257
Other Caribbean,,1983,329.7647123929228
Other Caribbean,,1984,350.7920979977789
Other Caribbean,,1985,326.07130621223905
Other Caribbean,,1986,319.881438111168
Other Caribbean,,1987,331.18882661392996
Other Caribbean,,1988,333.80758811619296
Other Caribbean,,1989,351.5997995499313
Other Caribbean,,1990,345.55572390673024
Other Caribbean,,1991,337.34228191895414
Other Caribbean,,1992,321.89767559295666
Other Caribbean,,1993,324.61988858774487
Other Caribbean,,1994,343.60842692938
Other Caribbean,,1995,343.3650050671871
Other Caribbean,,1996,356.02135068858604
Other Caribbean,,1997,378.05768110544193
Other Caribbean,,1998,390.1252751704122
Other Caribbean,,1999,372.87788703039047
Other Caribbean,,2000,424.1177582189463
Other Caribbean,,2001,430.451675407876
Other Caribbean,,2002,432.42294080761764
Other Caribbean,,2003,428.59211609507696
Other Caribbean,,2004,431.0981787927422
Other Caribbean,,2005,434.5262130884396
Other Caribbean,,2006,439.3403118277878
Other Caribbean,,2007,423.16513449753126
Other Caribbean,,2008,408.19492735098896
Other Caribbean,,2009,379.84094316255863
Other Caribbean,,2010,373.99812459242975
Other Caribbean,,2011,373.03412247726476
Other Caribbean,,2012,366.7972405910522
Other Caribbean,,2013,351.1288189415832
Other Caribbean,,2014,343.4577827180008
Other Caribbean,,2015,355.922757542595
Other Caribbean,,2016,366.45421932594377
Other Caribbean,,2017,358.83666162583575
Other Caribbean,,2018,369.5055551580743
Other Caribbean,,2019,359.8339804553708
Other Middle East,,1965,67.91260379922153
Other Middle East,,1966,70.62939658119096
Other Middle East,,1967,73.43907538092414
Other Middle East,,1968,76.40726302114902
Other Middle East,,1969,79.46677020248863
Other Middle East,,1970,77.15360825273306
Other Middle East,,1971,80.42459429041563
Other Middle East,,1972,78.47868214096992
Other Middle East,,1973,84.45024118534695
Other Middle East,,1974,90.52514923784368
Other Middle East,,1975,99.78745399389045
Other Middle East,,1976,112.32650514438501
Other Middle East,,1977,123.69149088286021
Other Middle East,,1978,130.14283091948144
Other Middle East,,1979,150.90118225004926
Other Middle East,,1980,148.42239130797307
Other Middle East,,1981,159.13522766755528
Other Middle East,,1982,179.25850800943533
Other Middle East,,1983,193.28780319471053
Other Middle East,,1984,209.07531916093407
Other Middle East,,1985,213.43354956752782
Other Middle East,,1986,209.94676224395099
Other Middle East,,1987,225.75881081054254
Other Middle East,,1988,226.32139534250868
Other Middle East,,1989,223.96645971014948
Other Middle East,,1990,235.64969053404883
Other Middle East,,1991,254.33610741199044
Other Middle East,,1992,257.3506291793337
Other Middle East,,1993,263.56440731474135
Other Middle East,,1994,271.41347927925756
Other Middle East,,1995,292.5391067996454
Other Middle East,,1996,293.0503632828308
Other Middle East,,1997,309.31452327325127
Other Middle East,,1998,320.80219804056424
Other Middle East,,1999,323.0112687593055
Other Middle East,,2000,327.2408034369944
Other Middle East,,2001,335.6658488119337
Other Middle East,,2002,344.23101878421414
Other Middle East,,2003,354.0138017371787
Other Middle East,,2004,376.276701509401
Other Middle East,,2005,423.1530084384665
Other Middle East,,2006,429.4604933210393
Other Middle East,,2007,448.86995159122404
Other Middle East,,2008,461.72081491170917
Other Middle East,,2009,445.7983100160822
Other Middle East,,2010,415.2580917397493
Other Middle East,,2011,408.01668400356664
Other Middle East,,2012,386.6153076139181
Other Middle East,,2013,354.7587514410297
Other Middle East,,2014,351.8475373679908
Other Middle East,,2015,304.56946424450985
Other Middle East,,2016,293.0002484730474
Other Middle East,,2017,297.4953623359051
Other Middle East,,2018,293.08560097143214
Other Middle East,,2019,300.67500506941167
Other Northern Africa,,1965,16.634118115436294
Other Northern Africa,,1966,18.439794632503546
Other Northern Africa,,1967,19.722855224525976
Other Northern Africa,,1968,22.482992754292926
Other Northern Africa,,1969,25.025083522058804
Other Northern Africa,,1970,27.12144083355967
Other Northern Africa,,1971,25.366747913599873
Other Northern Africa,,1972,29.53428625392844
Other Northern Africa,,1973,37.9617106905126
Other Northern Africa,,1974,41.41397340665555
Other Northern Africa,,1975,42.60040566302866
Other Northern Africa,,1976,55.44776404015741
Other Northern Africa,,1977,62.99458134233477
Other Northern Africa,,1978,69.07315079830532
Other Northern Africa,,1979,75.33164293669003
Other Northern Africa,,1980,84.59656471375595
Other Northern Africa,,1981,94.55969597938822
Other Northern Africa,,1982,102.25717343081469
Other Northern Africa,,1983,108.15852259633468
Other Northern Africa,,1984,104.24564799256001
Other Northern Africa,,1985,108.8965241311449
Other Northern Africa,,1986,105.08039225644879
Other Northern Africa,,1987,121.53080542037685
Other Northern Africa,,1988,124.45340797633536
Other Northern Africa,,1989,125.58687434659161
Other Northern Africa,,1990,126.67387919469758
Other Northern Africa,,1991,128.8278866057327
Other Northern Africa,,1992,124.29907204789782
Other Northern Africa,,1993,138.20116097558005
Other Northern Africa,,1994,148.75220274974004
Other Northern Africa,,1995,156.18011143795977
Other Northern Africa,,1996,157.4713726988235
Other Northern Africa,,1997,163.96974072521377
Other Northern Africa,,1998,171.29280852810774
Other Northern Africa,,1999,178.28488876666972
Other Northern Africa,,2000,187.51561372729182
Other Northern Africa,,2001,186.62497620885432
Other Northern Africa,,2002,185.33091017360232
Other Northern Africa,,2003,196.96650948207431
Other Northern Africa,,2004,196.77560957972702
Other Northern Africa,,2005,210.38645532615465
Other Northern Africa,,2006,218.55777409951662
Other Northern Africa,,2007,201.10954449094416
Other Northern Africa,,2008,209.0464900519791
Other Northern Africa,,2009,222.31267673121414
Other Northern Africa,,2010,224.82113754909227
Other Northern Africa,,2011,148.952666226586
Other Northern Africa,,2012,189.44367325016657
Other Northern Africa,,2013,199.5178001467763
Other Northern Africa,,2014,203.7571387130542
Other Northern Africa,,2015,180.6266543796743
Other Northern Africa,,2016,165.50415147094333
Other Northern Africa,,2017,170.48905215459152
Other Northern Africa,,2018,180.19769845734484
Other Northern Africa,,2019,187.92279127820055
Other South America,,1965,27.11835160898835
Other South America,,1966,28.095967382678985
Other South America,,1967,30.126694594668063
Other South America,,1968,31.143024371715683
Other South America,,1969,33.410368016121645
Other South America,,1970,34.746248195345764
Other South America,,1971,37.47845504753755
Other South America,,1972,43.63686781450244
Other South America,,1973,44.07854571081281
Other South America,,1974,39.150924178706795
Other South America,,1975,44.86241791551729
Other South America,,1976,45.7714888536143
Other South America,,1977,48.297480296818875
Other South America,,1978,54.85923433303402
Other South America,,1979,57.765518024739414
Other South America,,1980,56.296741618847264
Other South America,,1981,54.08549841401134
Other South America,,1982,50.82858748436635
Other South America,,1983,44.151044550455985
Other South America,,1984,44.11552044648007
Other South America,,1985,46.63342803676537
Other South America,,1986,46.316564701225744
Other South America,,1987,47.436350987910714
Other South America,,1988,52.579003815530235
Other South America,,1989,52.71401365630775
Other South America,,1990,49.7134337694902
Other South America,,1991,51.70188183457432
Other South America,,1992,54.04407278089808
Other South America,,1993,56.41487726684043
Other South America,,1994,62.28256201781726
Other South America,,1995,70.95937139318225
Other South America,,1996,73.42306361399112
Other South America,,1997,74.67542804352576
Other South America,,1998,76.29119853095861
Other South America,,1999,82.45894077126735
Other South America,,2000,70.18408155858646
Other South America,,2001,68.5519127178552
Other South America,,2002,67.84183595489341
Other South America,,2003,72.17228331545547
Other South America,,2004,77.51961978661954
Other South America,,2005,76.17551454327068
Other South America,,2006,76.19854334179063
Other South America,,2007,81.80180701338215
Other South America,,2008,90.53727842158371
Other South America,,2009,96.89127970472175
Other South America,,2010,103.45236481507646
Other South America,,2011,99.02151514396401
Other South America,,2012,103.05695894798399
Other South America,,2013,103.80871502054086
Other South America,,2014,101.44845289302407
Other South America,,2015,108.61114592412945
Other South America,,2016,112.58541000819959
Other South America,,2017,118.71006797238175
Other South America,,2018,120.04498324879756
Other South America,,2019,122.66820362628636
Other Southern Africa,,1965,0.30238889477522785
Other Southern Africa,,1966,0.3011626423387156
Other Southern Africa,,1967,0.3340256922540428
Other Southern Africa,,1968,0.3337112191047034
Other Southern Africa,,1969,0.3379496161512906
Other Southern Africa,,1970,0.34530704087794506
Other Southern Africa,,1971,0.3629650579852364
Other Southern Africa,,1972,0.36322169755455613
